Country,Year,Biogas CHP,Coal and peat CHP,Fossil fuels n.e.s. CHP,Geothermal energy CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Other renewable energy CHP,Renewable municipal waste CHP,Solar thermal energy CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Fossil fuels n.e.s. comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Nuclear comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Coal and peat Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Natural gas Cap,Nuclear Cap,Offshore wind energy Cap,Oil Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solar thermal energy Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Biogas Inv,Coal and peat Inv,Concentrated solar power Inv,Fossil fuels n.e.s. Inv,Geothermal energy Inv,Liquid biofuels Inv,Marine energy Inv,Multiple renewables* Inv,Natural gas Inv,Non-renewable municipal waste Inv,Nuclear Inv,Off-grid Solar photovoltaic Inv,Offshore wind energy Inv,Oil Inv,On-grid Solar photovoltaic Inv,Onshore wind energy Inv,Other primary solid biofuels n.e.s. Inv,Pumped storage Inv,Renewable hydropower Inv,Renewable municipal waste Inv,Solar thermal energy Inv
Denmark,2004,813,36376,0,0,0,37612,0,4740,7933,0,9697,0,8591,180,23,0,41,559,3053,0,1475,6120,11,3219,50,9847,101.382,-116.42,-79.662,63,0,9000,0,0,0,0,0,0,423.35,0,2700.36,156,0,11,156,2,0,474,,,5404523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2005,1034,34143,0,0,0,35318,0,4880,9241,0,11295,0,9936,124,44,0,86,650,4059,0,1225,4653,9,1798,53,10481,94.385,-104.447,-113.888,65,0,8939,0,0,0,0,0,0,423.35,0,2704.49,153,0,11,153,3,0,584,,,5419432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2006,854,34343,0,0,0,34169,0,5295,9638,0,11779,0,8590,120,103,0,144,961,4497,0,971,4097,8,1368,47,11399,93.605,-86.46,-103.337,61,0,9014,0,0,0,0,0,0,423.35,0,2712.35,149.5,0,9,149.5,3,0,455,,,5437272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2007,852,32840,0,0,0,29214,0,3559,9927,0,12133,0,9388,215,85,0,144,1081,6573,0,921,4786,9,1812,60,11716,100.345,-66.199,-99.698,59,0,9239,0,0,0,0,0,0,423.35,0,2700.86,116.5,0,9,116.5,3,0,333,,,5461438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2008,790.001,32903,0,0,0,30668,0,3401,10112,0,12360,0,9350,221.999,85,0,125,1439,6599,0,1063,4442,5,2067,67,13033,108.459,-49.435,-120.97,74,0,8897,0,0,0,0,0,0,423.35,0,2739.52,151.5,0,9,151.5,3,0,553,,,5493621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2009,1019,34045,0,0,0,27283,0,4596,9995,0,12216,0,11420,192,93,0,121,1428,8516,0,1297,3751,4,1386,105,14015,97.989,-57.326,-91.842,77,0,8802,0,0,0.22,0,0,0,660.85,0,2821.24,156.5,0,9,156.5,5,0,705,,,5523095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.54,0,0,0,0,0
Denmark,2010,1024.789,36223,0,0,0,35080,0,1985,9484.89,0,11592.6,0,20651.56,148.346,115,0,106,1685,9764,0,2643,3769.11,0.424,1395.91,143,14586.57,69.377,-45.023,-68.334,80,0,8372.73,0,0,0.2,0,0,0,867.85,0,2933.98,149.52,0,9.2,149.52,7,0,868.24,,,5547683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.41,0,0,33.06,0,0
Denmark,2011,1049.968,30987,0,0,0,26459,0,1094,9603.64,0,11737.8,0,20262.38,147.856,70,0,83,669,8366,0,1368,4170.11,7.528,1497.36,217,14636.11,110.953,-48.995,-55.119,77,0,8316.45,0,0,0.25,0,0,0,871.45,0,3080.53,147.45,0,9.26,147.45,17,0,920.65,0.2908,28.6448,5570572,0,0,0,0,0,0,0,0,0,0,0,0,215.23,0,0,0,0,0,0,0,0
Denmark,2012,1239.518,31834,0,0,0,19952,0,1143,9720.53,0,11880.6,0,23112.1,246.764,91,0,144,805,12661,0,1233,4119.36,22.516,1258.64,345,16111.76,93.645,-36.197,-53.133,79.79,0,7983.99,0,0,0.25,0,0,0,921.85,0,3240.09,140.34,0,9.26,140.34,402,0,1155.55,0.2997,27.2187,5591572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55,0,0,39.11,0,0
Denmark,2013,1298,32259,0,0,0,17331,0,1026,9642.43,0,11785.2,0,24950.9,70.161,77,0,114,707,12665,0,1038,3882.25,71.248,1351.52,475,16353.93,90.766,-15.486,-23.231,93.21,0,7059,0,6.96,0,0,0,0,1271.05,0,3547.87,166.06,0,8.73,166.06,571,0,918.72,0.3,27.5854,5614932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0
Denmark,2014,1575.973,24577,0,0,0,9343.94,0,655,10274,0,12557.1,0,24781.9,248.712,71,0,83,678,14101.2,0,499,4427.6,63.688,1370.76,736,16929.2,104.917,-9.845,-46.864,95.79,0,6711.65,0,0,0,0,0,0,1271.05,0,3615.35,162.6,0,8.62,162.6,607,0,989.36,0.3042,25.2216,5643475,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2015,1613.953,25977.8,0,0,0,7667.66,0,747.18,10912,0,13336.9,0,25209.5,309.464,72.173,0,70.073,508.117,16237.6,0,533.777,5490.59,111.093,1629.31,956,18644.95,84.984,5.347,-48.153,103.75,0,6726.93,0,0.76,0,0,0,0,1271.05,0,3805.92,165.53,0,6.88,165.53,782.11,0,973.41,0.3068,25.5584,5683483,0,0,0,0,0,0,0,68.61,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2016,1715.341,24874,0,0,0,9718.14,0,736.042,10976.1,0,13415.3,0,27876.5,124.035,42.761,0,112.45,238.839,16451.4,0,641.716,5375.39,128.501,1497.76,1391.99,19618.67,83.739,2.627,-44.595,106.54,0,6649.61,0,0.36,0,0,0,0,1271.05,0,3974.09,165.98,0,9.27,165.98,850.95,0,1031.7,0.3088,23.1489,5728010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2017,1903.118,19129.4,0,0,0,8477.38,0,748.137,11348.5,0,13870.4,0,36751.1,105.213,93.348,0,76.237,156.166,13289,0,478.804,5929.93,174.437,1456.96,1732.5,19886.64,117.695,-5.313,-56.066,107.62,0,5942.51,0,0.51,0,0,0,0,1263.8,0,4225.15,181.88,0,7.15,181.88,906.35,0,1501.26,0.3049,24.672,5764980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2018,1879.989,16414.6,0,0,0,8596.99,0,608.842,11503.5,0,14059.8,0,36240.4,79.275,94.14,0,55.054,195.241,13471.1,0,681.282,6323.52,413.023,1433.23,2157.44,20844.82,100.398,18.32,-38.494,107.62,0,5907.39,0,0.51,0,0,0,0,1700.8,0,4421.86,181.46,0,7.15,181.46,998,0,1484.66,0.3126,24.2095,5793636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2019,1925.16,12652,0,0,0,8393.89,0,770.071,12112.8,0,14804.5,0,38799.4,79.015,38.906,0,34.249,129.334,10329.7,0,317.747,6838.78,636.002,1321.67,2346.86,20739.94,145.324,44.821,-7.164,120.77,0,5609.11,0,0,0,0,0,0,1700.8,0,4409.74,180.52,0,7.16,180.52,1080,0,1681.11,0.2984,23.7451,5814422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2020,2111.492,7273.31,0,0,0,4681.87,0,650.233,12371.6,0,15120.8,0,41935.6,53.431,10.602,0,22.921,69.441,9485.15,0,257.629,8581.85,1482.45,1354.91,2662.35,20148.17,67.402,55.341,37.417,131.88,0,5520.41,0,0,0,0,0,0,1700.8,0,4566.23,177.02,0,7.16,177.02,1304.29,0,1776.93,0.2833,20.8287,5831404,0,0,0,0,0,0,0,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2021,1975.728,8822.51,0,0,0,6018.35,0,601.201,11821.3,0,14448.3,0,49358.5,83.566,34.066,0,27.182,154.82,8176.13,0,864.469,9292.81,3210.71,1330.51,2277.74,22512.6,10.942,30.557,27.759,127.67,0,5444.75,0,0,0,0,0,0,2305.6,0,4715.24,174.56,0,7.12,174.56,1704.04,0,1847.72,0.29,24.8473,5856733,0,0,0,0,0,0,0,0,0,0,0,0,164.22,0,0,0,0,0,0,0,0
Denmark,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,105.516,52.846,27.957,127.67,0,5210.75,0,0,0,0,0,0,2305.6,0,4782.24,174.56,0,5.12,175.56,3122.04,0,1847.72,0.4559,41.9111,5903037,,,,,,,,,,,,,,,,,,,,,
Estonia,2000,0,6921,0,0,0,4102,0,53,0,0,0,0,0,61,1427,0,0,0,7914,0,3861,0,0,0,0,2620,125.209,101.467,100,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,,,1396985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2001,0,7328,0,0,0,3950,0,77,0,0,0,0,0,66,1235,0,0,0,8038,0,3036,0,0,0,0,3324,67.146,93.712,100,0,0,2442,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,,,1388115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2002,0,6887,0,0,0,3423,0,43,0,0,0,0,0,42,1559,0,0,0,8917,0,3060,0,0,0,0,3170,93.346,100.99,100,1,0,2399,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,,,1379350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2003,0,6775,0,0,0,3419,0,47,0,0,0,0,0,24,2742,0,0,0,7413,0,2501,0,0,0,0,2968,202.537,97.816,100,1,0,2399,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,,,1370720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2004,0,6547,0,0,0,3256,0,20,0,0,0,0,21,21,1287,0,0,0,9976,0,2369,0,0,0,0,3470,34.173,99.308,100,1,0,2669,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,10,,,1362550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2005,38,5904,0,0,0,3500,0,47,0,0,0,0,33,5,970,0,0,0,10151,0,2350,0,0,0,0,3779,88.351,98.847,100,2,0,2511,0,0,0,0,0,0,0,0,31,0,0,5,0,0,0,10,,,1354775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2006,36,5708,0,0,0,3481,0,30,0,0,0,0,22,5,1600,0,0,0,10366,0,2054,0,0,0,0,3687,170.688,105.361,100,2,0,2509,0,0,0,0,0,0,0,0,31,0,0,5,0,0,0,10,,,1346810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2007,9,5581,0,0,0,2195,0,42,0,0,0,0,65,0,1194,0,0,0,12309,0,1397,0,0,0,0,3250,152.261,105.068,100,2,0,2560,0,0,0,0,0,0,0,0,50,0,0,5,0,0,0,10,,,1340680,0,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2008,28,5083,0,0,0,2258,0,39,0,0,0,0,6,0,1240,0,0,0,11655,0,1553,0,0,0,0,3284,100.318,95.682,100,2,0,2600,0,0,0,0,0,0,0,0,77,0,0,5,0,0,0,10,,,1337090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.03,0,0,0,0,0
Estonia,2009,18,5069,0,0,0,2855,0,29,0,0,0,0,1837,1,1443,0,0,0,8395,0,1615,0,0,0,0,3464,3.989,106.817,100,2,0,2494,0,0,0,0,0,0,0,0,104,0,0,7,0,0.1,0,58,,,1334515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0
Estonia,2010,61,5560,0,0,0,1722,0,38,0,0,0,0,3183,3,1386,0,0,0,9171,0,1715,0,0,0,0,2709,132.651,95.781,100,4,0,2495,0,0,0,0,0,0,0,0,108,0,0,6,0,0.1,0,138,,,1331475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2011,16,4408,0,0,0,1376,0,26,0,0,0,0,3267,0,1037,0,0,0,7735,0,1215,0,0,0,0,3807,90.945,100.337,100,4,0,2491,0,0,0,0,0,0,0,0,180,0,0,5,0,0.2,0,145,0.0973,11.64,1327439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.53,0,0,0,30.85,0
Estonia,2012,5,4535,0,0,0,655,0,39,0,0,0,0,4530,0,1174,0,0,0,9477,0,1101,0,0,0,0,2957,150.787,100.283,100,4,0,2482,0,0,0,0,0,0,0,0,266,0,0,8,0,0.38,0,163,0.1096,13.88,1322696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2013,65,4853,0,0,0,247,0,13,654,0,0,0,4992,0,1359,0,0,0,7229,0,533,0,0,0,0,3083,88.072,103.619,100,6,0,2288,0,0,0,0,0,0,0,0,248,105,0,8,105,1.5,0,150,0.1351,14.57,1317997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2014,56,4685,0,0,0,199,0,18,893,0,0,0,5557,0,1061,0,0,0,6873,0,411,0,0,0,0,2059,105.698,101.688,100,8,0,2367,0,0,0,0,0,0,0,0,275,105,0,5,105,3.34,0,165,0.1307,13.64,1314545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2015,112,4071.06,0,0,0,190,0,20,530,0,440,0,5866,0,560,0,0,0,5361,0,604,0,0,0,0,3134,-6.784,101.744,100,11,0,2165,0,0,0,0,0,0,0,0,300,105,0,6,105,6.5,0,165,0.1302,12.67,1315407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,0,0,0,0
Estonia,2016,25,4334.1,0,0,0,190,0,25,541.864,0,531.346,0,6295,0,334.371,0,0,0,4660,0,610,13,0,0,0,6582,70.045,101.507,100,11,0,1865,0,0,0,0,0,0,0,0,310,105,0,6,105,10,0,165,0.1208,9.62,1315790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2017,24.154,4110.76,0,0,0,185,0,24,661.725,0,453.605,0,5520,0,493.479,0,0,0,5164,0,775,0,0,0,0,6892,87.172,115.048,100,11,0,1782,0,0,0,0,0,0,0,0,311.8,145,0,7.3,105,15,0,165,0.1207,11.6133,1317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2018,76,4316,0,0,0,208,0,35,857.174,0,207,0,7931,0,1010,0,0,0,4431,0,520,0,0,0,0,5298,85.235,84.63,100,9.35,0,2085.65,0,0,0,0,0,0,0,0,310,125,0,7.3,85,31.9,0,165,0.1348,11.1426,1321977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2019,68,3701.73,0,0,0,159.455,0,23,527.238,0,527.238,0,8395.26,9.1,824.6,0,0,0,3921.96,0,198,0,0,0,0,3602.6,107.159,129.644,100,7.9,0,1905.1,0,0,0,0,0,0,0,0,316,125,0,6,85,120.6,0,180,0.1357,12.7321,1326898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,0,0,0,0,0,0
Estonia,2020,101.662,2096.68,0,0,0,86.56,0,18,585.684,0,585.684,0,9437,15.3,480.94,0,0,0,2950,0,150,0,0,0,0,4425,391.794,129.961,100,11,0,1784,0,0,0,0,0,0,0,0,317,125,0,8,85,207.67,0,200,0.1236,12.2553,1329522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2021,54.17,2920.06,0,0,0,158.51,0,13,930.3,0,589.8,0,9903,11.4,249.491,0,0,0,3600,0,158,0,0,0,0,4139,95.188,54.914,100,11,0,1272,0,0,0,0,0,0,0,0,315,125,0,6,85,394.77,0,200,0.1324,12.0958,1330932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,95.804,108.624,100,11,0,1300,0,0,0,0,0,0,0,0,315,132,0,10,85,534.77,0,222,0.2056,30.721,1348840,,,,,,,,,,,,,,,,,,,,,
Finland,2000,21,47014,0,0,0,33189,0,2921,1154,0,480,0,23972,145,6634,0,0,0,12162,0,9554,3020,38,294,0,9992,97.63,104.066,100,9,0,9198,0,0,0,0,0,2640,0,0,38,0,0,2882,31,2,0,1500,,,5176209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2001,27,55331,0,0,0,36432,0,2484,1285,0,660,0,23368,130,6418,0,0,0,11427,0,11482,2891,15,244,0,9430,100.975,103.436,100,8,0,9298,0,0,0,0,0,2640,0,0,39,0,0,2926,43,3,0,1600,,,5188008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2002,43,58919,0,0,0,37577,0,3571,1371,0,729,0,29035,147,8453,0,0,0,12546,0,12087,3232,59,257,0,12921,88.853,93.885,100,9,0,9288,0,0,0,0,0,2671,0,0,43,0,0,2964,41,3,0,1600,,,5200598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2003,30,63391,0,0,0,37371,0,2882,1581,0,1016,0,31837,147,8052,0,0,0,11779,0,12628,3250,1,276,0,14207,112.892,101.183,100,11,0,9164,0,0,0,0,0,2671,0,0,52,0,0,2966,52,3,0,1700,,,5213014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2004,28,57406,0,0,0,39407,0,2694,1770,0,1195,0,33641,204,8422,0,0,0,12407,0,11114,3450,0,349,0,13511,102.354,96.144,100,11,0,9111,0,0,0,0,0,2671,0,0,82,0,0,2999,65,4,0,1700,,,5228172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2005,45,51918,0,0,0,37954,0,2274,1724,0,1692,0,33281,825,8673,0,0,0,12951,0,10405,3651,10,349,0,13513,101.974,99.097,100,9,0,8956,0,0,0,0,0,2671,0,0,82,0,0,3035,76,4,0,1720,,,5246096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2006,39,61578,0,0,0,34827,0,2531,1785,0,1393,0,37501,629,9049,0,0,0,11752,0,11708,3283,0,263,0,15165,88.455,100.39,100,12,0,9008,0,0,0,0,0,2671,0,0,86,0,0,3062,64,5,0,1730,,,5266268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2007,36,62206,0,0,0,31744,0,2712,1959,0,1662,0,32708,785,10430,0,0,0,13221,0,11702,3172,179,248,0,14829,95.1,100.202,100,11,0,9058,0,0,0,0,0,2671,0,0,110,0,0,3102,82,5,0,1757,,,5288720,0,0,0,76.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2008,41,54858,0,0,0,34438,0,2653,3609,0,1672,0,34415,902,9293,0,0,0,13556,0,9157,5221,712,538,0,18106,112.617,103.588,100,13,0,7870,0,0,0,0,0,2716,24,0,119,0,0,3006,84,6,0,1755,,,5313399,0,0,0,0,0,0,0,0,0,0,51.72,0,0,0,0,41.37,0,0,0,0,0
Finland,2009,42,57388,0,0,0,32326,0,2418,3342,0,1779,0,32994,810,9358,0,0,0,13287,0,11785,3589,660,467,0,18256,108.196,101.122,100,13,0,7664,0,0,0,0,0,2716,24,0,123,3.5,0,3029,83,6,0,1653,,,5338871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.75,0,62.61,0,0
Finland,2010,34,60901,0,0,0,36536,0,2216,3286,0,1751,0,43564,335,11471,0,0,0,13639,0,11941,3378,1246,460,0,20215,86.302,92.272,100,30,0,7819,0,0,0,0,0,2716,26.3,0,170.7,3.5,0,3039,85,7,0,1653,,,5363352,0,0,0,0,0,0,0,22.25,0,0,0,0,0,0,0,18.68,0,0,0,49.15,0
Finland,2011,49,53937,0,0,0,30379,0,1125,3784,0,1694,0,42557,303,10411,0,0,0,11553,0,8343,3389,1257,351,0,18720,115.327,99.935,100,45,0,7797,0,0,0,0,0,2716,26.3,0,172.7,3.5,0,3080,76,7,0,1759,0.154,:,5388272,0,0,0,0,0,0,0,0,0,35.87,0,0,0,0,0,0,20.63,0,0,117.62,0
Finland,2012,60,52971,0,0,0,25048,0,1440,4414,0,3021,0,47835,289,12298,0,0,0,15403,0,8706,4006,1773,433,0,21947,86.827,95.631,100,46,0,7819,0,0,0,0,0,2732,26.3,0,230.7,10,0,3080,95,8,0,1727,0.1549,:,5413971,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2013,219,47978,0,0,0,22230,0,1500,5694,0,3887,0,49437,314,11648,0,0,0,12273,0,5010,3449,1714,245,0,22766,88.331,109.192,100,88,0,8441,0,0,0,0,0,2752,26.3,0,420.7,15.5,0,3108,113,9,0,1751,0.1578,:,5438972,0,0,0,0,0,42.34,0,3.18,0,0,0,0,0,0,0,0,0,0,16.94,0,0
Finland,2014,339,48415,0,0,2,17274,0,1642,5945,0,4401,0,44158,321,10955,0,0,2,13306,0,4708,3973,2154,623,0,26394,117.482,98.175,100,100,0,7748,0,0,0,0,0,2752,26.3,0,600.7,53.5,0,3132,126,11,0,1751,0.1563,:,5461512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11,0,0,0,0,0
Finland,2015,478,45468,0,0,10,15868,0,2046,5931,0,5252,0,42383,285,10922,0,0,10,9605,0,5311,4230,3760,804,0,25099,91.309,109.478,100,102,0,7721,0,0,0,0,0,2752,32,0,973,59,0,3133,134,17,0,1751,0.1552,:,5479531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92,0,0,112.08,0
Finland,2016,540,51104,0,0,10,14081,0,665,6606,0,6110,0,45720,291,11667,0,0,59,11940,0,8851,5226,4029,937,0,27952,91.778,97.364,100,114,0,6803,0,0,0,0,0,2764,32,0,1533,59,0,3133,148,39,0,1747,0.1541,:,5495303,0,0,0,0,0,0,12.1,0,84.05,0,0,0,0,0,0,0,192.64,0,0,0,0
Finland,2017,633,49229,0,0,14,13215,0,3867,6194,0,5925,0,41679,253,10227,0,0,105,7516,0,4467,14432,4354,1061,0,29754,91.463,96.11,98.89,116,0,6889,0,0,0,0,0,2779,72.7,0,1971.3,69,0,3156,148,82,0,1966,0.1581,:,5508214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2018,577,47667,0,0,8,15227,0,701,6177,0,6141,0,37806,204,10202,0,0,74,10583,0,6079,13972,4278,916,0,28951,100.668,98.182,100.253,116,0,6792,0,0,0,0,0,2784,72.7,0,1968.3,69,0,3152,148,140,0,1966,0.1612,:,5515525,0,0,0,0,0,0,0,0,0,0,0,0,0,63.64,0,0,277.53,0,0,0,0
Finland,2019,648,43651,0,0,8,13112,0,738,5741,0,5777,0,37419,227,10179,0,0,114,8107,0,7184,15270,4204,1626,0,31270,98.863,95.12,100.563,116,0,6789,0,0,0,0,0,2794,73,0,2211,69,0,3157,148,222,0,1963,0.1734,:,5521606,10.09,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,2020,569,28823,0,0,0,13919,0,710,5267,0,5050,0,35539,228,9574,0,0,62,7859,0,6194,17947,4217,2237,0,32837,92.208,102.416,100.293,116,0,5854,0,0,0,0,0,2794,73,0,2513,69,0,3164,148,318,0,2442,0.174,:,5529543,0,0,0,0,0,0,0,28.55,0,0,0,0,0,0,0,0,228.44,0,159.91,0,0
Finland,2021,588,27501,0,0,3,12642,0,540,5633,0,5678,0,44228,304,9298,0,0,43,8002,0,8122,20082,5764,2270,0,42862,72.446,95.498,99.625,116,0,5759,0,0,0,0,0,2794,73,0,3184,69,0,3171,197,425,0,2398,0.1767,:,5541017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.89,0,0,0,0,0
Finland,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,126.266,101.73,103.105,116,0,5414,0,0,0,0,0,2794,73,0,5541,43,0,3171,267,590.6,0,2336,0.1934,:,5556106,,,,,,,,,,,,,,,,,,,,,
France,2000,0,18101,0,0,0,59480,0,33897,8907,0,8907,0,0,0,0,0,0,0,0,0,0,3089,0,3089,0,0,86.282,99.533,100.034,34,0,25275,0,0,213,5651,0,63183,0,0,38,216,1857,17646,216,7,0,182,,,60921384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2001,0,17184,0,0,0,86612,0,35713,9143,0,9143,0,0,0,0,0,0,0,0,0,0,3195,0,3195,0,0,88.166,97.763,93.085,35,0,26165,0,0,215,5648,0,63183,0,0,66,235,1857,17674,235,7,0,189,,,61367388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2002,0,16076,0,0,0,97858,0,31103,9691,0,9691,0,0,0,0,0,0,0,0,0,0,3295,0,3295,0,0,92.822,98.711,98.017,66,0,26909,0,0,218,5646,0,63273,0,0,138,272.5,1857,17775,272.5,8,0,190,,,61816234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2003,0,17457,0,0,0,98506,0,26084,8666,0,8666,0,0,0,0,0,0,0,0,0,0,3237,0,3237,0,0,81.754,99.416,95.465,69,0,26512,0,0,219,5502,0,63363,0,0,218,292.5,1801,17927,292.5,9,0,190,,,62256970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2004,0,15379,0,0,0,102112,0,28291,8082,0,8082,0,0,0,0,0,0,0,0,0,0,3127,0,3127,0,0,94.264,97.833,96.316,73,0,26169,0,0,218,5504,0,63363,0,0,358,330.5,1801,17812,330.5,11,0,202,,,62716306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2005,8,16596,0,0,0,107537,0,28537,8146,0,8146,0,264,0,0,0,3512,0,0,0,0,2767,0,2767,0,0,94.378,99.38,99.256,84,0,25450,0,0,216,5521,0,63260,0,0,690,338,1801,17808,338,13,0,211,,,63188395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2006,12,14273,0,0,0,98275,0,30793,6836,0,6836,0,385,84,0,0,3035,0,0,0,0,2556,0,2556,0,0,104.87,98.467,99.614,90,0,24643,0,0,215,5521,0,63260,0,0,1412,364.5,1801,17820,364.5,15,0,213,,,63628261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
